word	completeness_level	documents_info
i-ta-ja	UNCERTAIN	[(1713, False), (2656, True)]
i-ta-mo	COMPLETE	[(2650, True)]
i-ta-no	UNCERTAIN	[(2305, True), (2656, False)]
i-ta-ra-jo	COMPLETE	[(5062, True)]
i-te-ja-o	COMPLETE	[(4664, True)]
i-te-re-wa	COMPLETE	[(4737, True), (5077, True)]
i-te-u	COMPLETE	[(2677, True)]
i-te-we	COMPLETE	[(5395, True)]
i-te-we-ri-di	COMPLETE	[(2353, True)]
i-ti-nu-*19	COMPLETE	[(3524, True)]
i-to	UNCERTAIN	[(2680, True), (4195, False)]
i-to-ma	INCOMPLETE	[(661, False), (1044, False)]
i-to-we-sa	COMPLETE	[(5348, True)]
i-tya	INCOMPLETE	[(2640, False)]
i-wa-ka	COMPLETE	[(616, True), (661, True), (5057, True), (5371, True)]
i-wa-ka-o	COMPLETE	[(5057, True)]
i-wa-ko	COMPLETE	[(2677, True)]
i-wa-si-jo-ta	COMPLETE	[(4746, True)]
i-wa-so	COMPLETE	[(4718, True), (4724, True), (4727, True), (4774, True)]
i-we	UNCERTAIN	[(34, True), (2839, False)]
i-we-ro	COMPLETE	[(2680, True)]
i-wi-ro	COMPLETE	[(1021, True)]
i-za-a-to-mo-i	COMPLETE	[(4984, True)]
i-za-re	COMPLETE	[(2713, True)]
ja	INCOMPLETE	[(48, False), (54, False), (63, False), (136, False), (391, False), (406, False), (521, False), (617, False), (713, False), (744, False), (955, False), (973, False), (977, False), (1010, False), (1059, False), (1501, False), (1541, False), (1573, False), (1680, False), (1712, False), (1739, False), (1740, False), (1741, False), (1743, False), (1790, False), (1830, False), (1831, False), (1864, False), (1865, False), (1870, False), (1962, False), (1998, False), (2016, False), (2017, False), (2067, False), (2068, False), (2150, False), (2161, False), (2170, False), (2182, False), (2389, False), (2435, False), (2501, False), (2511, False), (2585, False), (2601, False), (2614, False), (2617, False), (2623, False), (2624, False), (2654, False), (2655, False), (2827, False), (2839, False), (2917, False), (2918, False), (3042, False), (3129, False), (3212, False), (3391, False), (3746, False), (3908, False), (4080, False), (4384, False), (4418, False), (4457, False), (4459, False), (4462, False), (4475, False), (4692, False), (4696, False), (4723, False), (4737, False), (5075, False), (5233, False), (5411, False), (5415, False), (5578, False), (5700, False)]
ja-*18	INCOMPLETE	[(4478, False)]
ja-de	INCOMPLETE	[(2163, False)]
ja-do	INCOMPLETE	[(4159, False)]
ja-do-ro	INCOMPLETE	[(4714, False)]
ja-ke-te-re	COMPLETE	[(5142, True)]
ja-ko	INCOMPLETE	[(2132, False), (2162, False)]
ja-ma-ra	COMPLETE	[(680, True)]
ja-ma-ta-ro	INCOMPLETE	[(683, False)]
ja-me	INCOMPLETE	[(1114, False)]
ja-mi-nu	INCOMPLETE	[(2658, False)]
ja-mu-ta	INCOMPLETE	[(2654, False)]
ja-na-ti	INCOMPLETE	[(3930, False)]
ja-no	INCOMPLETE	[(2406, False)]
ja-no-ri	INCOMPLETE	[(1485, False)]
ja-o	INCOMPLETE	[(4300, False)]
ja-pa-ra-ro	UNCERTAIN	[(673, False), (681, True)]
ja-pe-re-so	COMPLETE	[(4116, True)]
ja-phu-wi-ja	INCOMPLETE	[(4392, False)]
ja-phu-wi-ja-qe	COMPLETE	[(4123, True)]
ja-po	COMPLETE	[(683, True)]
ja-qo	UNCERTAIN	[(1489, False), (4485, True)]
ja-ra-to	COMPLETE	[(3245, True)]
ja-ro	INCOMPLETE	[(706, False), (5564, False)]
ja-ru	COMPLETE	[(2779, True)]
ja-sa	INCOMPLETE	[(2835, False)]
ja-sa-no	COMPLETE	[(2677, True)]
ja-sa-ro	COMPLETE	[(687, True)]
ja-se	INCOMPLETE	[(3773, False)]
ja-si-ja	INCOMPLETE	[(2654, False)]
ja-ta	INCOMPLETE	[(2417, False)]
ja-ti	INCOMPLETE	[(2484, False)]
ja-ti-ko	INCOMPLETE	[(2479, False)]
ja-ti-ri	COMPLETE	[(3235, True)]
ja-to	INCOMPLETE	[(2526, False)]
ja-we-jo	INCOMPLETE	[(2801, False)]
je	MOSTLY_INCOMPLETE	[(822, False), (2835, False), (5751, True)]
je-mo	INCOMPLETE	[(1446, False)]
je-ne	INCOMPLETE	[(244, False)]
je-ra	INCOMPLETE	[(1795, False)]
je-re-u	INCOMPLETE	[(2807, False)]
je-u	INCOMPLETE	[(311, False), (1671, False)]
je-u-qe	INCOMPLETE	[(725, False)]
je-wa	INCOMPLETE	[(1017, False)]
je-we	INCOMPLETE	[(4063, False)]
je-zo	UNCERTAIN	[(3091, False), (3689, True)]
jo	MOSTLY_INCOMPLETE	[(24, False), (27, False), (34, False), (75, False), (84, False), (109, False), (123, False), (303, False), (320, False), (337, False), (368, False), (386, False), (398, False), (413, False), (454, False), (467, False), (672, False), (703, False), (712, False), (759, False), (763, False), (847, True), (1232, False), (1271, False), (1473, False), (1528, False), (1562, False), (1575, False), (1578, False), (1761, False), (1792, False), (1857, False), (1909, False), (1910, False), (2018, False), (2030, False), (2103, False), (2117, False), (2133, False), (2143, False), (2305, False), (2560, False), (2587, False), (2647, False), (2669, False), (2682, False), (2708, False), (2721, False), (2738, False), (2740, False), (2761, False), (2936, False), (2992, False), (3249, False), (3520, False), (3531, False), (3547, False), (3636, False), (3641, False), (3762, False), (4096, False), (4099, False), (4137, False), (4180, False), (4214, False), (4224, False), (4234, False), (4242, False), (4292, False), (4487, False), (4504, False), (4509, False), (4699, False), (4707, False), (4717, False), (4738, False), (5041, False), (5075, False), (5077, False), (5111, False), (5150, False), (5207, False), (5393, False), (5435, False), (5454, False), (5537, False), (5542, False), (5572, False), (5673, False), (5679, False), (5680, False), (5681, False)]
jo-a	INCOMPLETE	[(1793, False)]
jo-a-mi-ni-so-de	COMPLETE	[(214, True)]
jo-a-se-so-si	COMPLETE	[(4772, True)]
jo-do-so-si	COMPLETE	[(5072, True)]
jo-du-mi	INCOMPLETE	[(143, False)]
jo-e	INCOMPLETE	[(1576, False), (2606, False)]
jo-e-ke-to-qo	COMPLETE	[(4225, True)]
jo-i	INCOMPLETE	[(5045, False), (5488, False)]
jo-i-je-si	COMPLETE	[(4746, True)]
jo-jo	INCOMPLETE	[(124, False), (746, False), (1911, False), (2019, False), (2616, False), (3481, False)]
jo-ko	INCOMPLETE	[(3561, False)]
jo-o-po-ro	COMPLETE	[(2330, True)]
jo-pi-do-ja	INCOMPLETE	[(5416, False)]
jo-po-ro-te-ke	COMPLETE	[(2376, True)]
jo-qe	INCOMPLETE	[(2421, False)]
jo-qi	INCOMPLETE	[(5391, False)]
jo-ro	INCOMPLETE	[(3282, False)]
jo-si	INCOMPLETE	[(2707, False)]
jo-te	INCOMPLETE	[(2780, False), (3973, False)]
jo-te-re-pa-to	COMPLETE	[(4093, True)]
jo-zo	INCOMPLETE	[(73, False)]
ka	MOSTLY_INCOMPLETE	[(50, False), (129, False), (225, False), (484, False), (570, False), (724, False), (926, False), (1205, False), (1215, False), (1248, False), (1524, False), (1579, False), (1580, False), (1722, False), (1744, False), (1794, False), (1867, False), (1934, False), (2020, False), (2021, False), (2064, False), (2069, False), (2134, False), (2339, False), (2411, True), (2417, False), (2780, False), (3291, True), (3917, False), (4261, False), (4271, False), (4273, False), (4331, False), (4720, True), (4766, False), (5375, False), (5384, True), (5412, False), (5466, False), (5538, False), (5703, False), (5729, False), (5740, False), (5754, False), (5763, False), (5768, False), (5770, False)]
ka-*56-na-to	COMPLETE	[(2677, True)]
ka-*56-no	COMPLETE	[(3262, True)]
ka-*56-so-ta	COMPLETE	[(2656, True)]
ka-a-ki-ri	INCOMPLETE	[(5136, False)]
ka-a-na	COMPLETE	[(1210, True)]
ka-da-i-so	COMPLETE	[(3251, True)]
ka-da-i-to	COMPLETE	[(639, True)]
ka-da-mi-ja	COMPLETE	[(2332, True)]
ka-da-no	COMPLETE	[(3316, True), (3558, True)]
ka-da-po	COMPLETE	[(5469, True)]
ka-da-ra-so	INCOMPLETE	[(4509, False)]
ka-da-ro	COMPLETE	[(4748, True)]
ka-da-si-jo	COMPLETE	[(4718, True)]
ka-de	INCOMPLETE	[(1108, False)]
ka-di-ja	INCOMPLETE	[(885, False)]
ka-di-ti-ja	INCOMPLETE	[(692, False), (726, False)]
ka-do-wo	COMPLETE	[(4737, True), (4776, True)]
ka-e-sa-me-no	COMPLETE	[(4725, True)]
ka-e-sa-me-no-jo	COMPLETE	[(5407, True)]
ka-e-se-u	COMPLETE	[(2333, True), (5281, True)]
ka-e-se-we	COMPLETE	[(2330, True)]
ka-i-jo	INCOMPLETE	[(4717, False)]
ka-ja	COMPLETE	[(5391, True)]
ka-jo	COMPLETE	[(3006, True)]
ka-ka	MOSTLY_INCOMPLETE	[(245, True), (5743, False), (5750, False)]
ka-ka-po	COMPLETE	[(5058, True)]
ka-ke	MOSTLY_INCOMPLETE	[(483, False), (2677, True), (4718, False)]
ka-ke-ja-pi	COMPLETE	[(459, True), (460, True), (467, True)]
ka-ke-u	MOSTLY_COMPLETE	[(689, True), (4720, True), (5070, True), (5071, True), (5260, False)]
ka-ke-u-si	UNCERTAIN	[(4703, True), (5160, False)]
ka-ke-we	MOSTLY_COMPLETE	[(3979, True), (5057, True), (5058, True), (5059, True), (5060, True), (5061, True), (5062, True), (5063, True), (5064, True), (5065, True), (5066, True), (5067, True), (5068, True), (5069, True), (5070, True), (5071, True), (5073, True), (5074, False), (5076, False), (5093, True), (5094, True), (5095, True), (5096, True), (5098, True), (5100, True), (5102, True), (5107, True), (5108, True), (5110, False), (5162, True), (5170, True), (5188, True), (5200, True), (5228, True), (5232, True), (5261, True)]
ka-ke-wi	COMPLETE	[(2353, True)]
ka-ki-jo	COMPLETE	[(555, True)]
ka-ko	MOSTLY_COMPLETE	[(5058, True), (5059, True), (5060, True), (5061, False), (5062, True), (5063, False), (5064, True), (5066, True), (5069, True), (5070, True), (5072, True), (5073, False), (5074, True), (5320, True)]
ka-ko-de-ta	COMPLETE	[(555, True)]
ka-ma	UNCERTAIN	[(2304, False), (2653, False), (3917, False), (4270, True), (4305, False), (4729, False), (4786, True), (4852, True), (4854, True), (4870, True), (4951, True), (5385, True)]
ka-ma-e-u	COMPLETE	[(4850, True), (4851, True), (4855, True), (4883, True), (4884, True), (4889, True), (4951, True)]
ka-ma-e-we	MOSTLY_COMPLETE	[(4710, False), (4926, True), (4928, True), (4950, True), (5384, True)]
ka-ma-jo	COMPLETE	[(2649, True)]
ka-ma-o	UNCERTAIN	[(2811, False), (4851, True)]
ka-ma-so	COMPLETE	[(4484, True)]
ka-ma-ti-jo-jo	COMPLETE	[(5643, True)]
ka-ma-to	COMPLETE	[(2968, True)]
ka-mi-ni-to	COMPLETE	[(3230, True), (3324, True)]
ka-mo	MOSTLY_INCOMPLETE	[(2409, False), (2671, True), (3088, False), (3525, False)]
ka-mo-ni-jo	COMPLETE	[(2973, True)]
ka-mu-ko-to	INCOMPLETE	[(686, False)]
ka-na-a-po	COMPLETE	[(861, True)]
ka-na-ko	MOSTLY_COMPLETE	[(2330, True), (2331, True), (2332, True), (2333, True), (2334, True)]
ka-na-pe	INCOMPLETE	[(2351, False)]
ka-na-pe-u	COMPLETE	[(4783, True), (4931, True), (4935, True), (4941, True)]
ka-na-pe-u-si	COMPLETE	[(2367, True), (2370, True)]
ka-na-pe-we	COMPLETE	[(2361, True)]
ka-na-pe-wo	COMPLETE	[(4940, True)]
ka-na-po	INCOMPLETE	[(703, False)]
ka-na-po-to	COMPLETE	[(687, True)]
ka-na-to	COMPLETE	[(2374, True), (2385, True), (2389, True)]
ka-na-to-po	COMPLETE	[(2654, True)]
ka-ne-ja	COMPLETE	[(5372, True)]
ka-ne-u-ta	UNCERTAIN	[(1359, False), (2986, True)]
ka-ni	INCOMPLETE	[(4780, False)]
ka-ni-to	MOSTLY_COMPLETE	[(1374, False), (3111, True), (3301, True)]
ka-no	INCOMPLETE	[(809, False), (5073, False)]
ka-nu-se-u	COMPLETE	[(2669, True)]
ka-nu-ta-jo	COMPLETE	[(4703, True)]
ka-pa	UNCERTAIN	[(3863, True), (5359, False), (5376, True), (5547, False)]
ka-pa-jo	COMPLETE	[(2736, True)]
ka-pa-ri-jo	UNCERTAIN	[(598, False), (661, False), (662, True), (805, True)]
ka-pa-ri-jo-ne	COMPLETE	[(3939, True)]
ka-pa-rya	COMPLETE	[(2581, True), (5069, True)]
ka-pa-rya-de	COMPLETE	[(4570, True), (4711, True)]
ka-pa-rya-do	INCOMPLETE	[(4661, False)]
ka-pa-si-ja	INCOMPLETE	[(5412, False)]
ka-pa-so	COMPLETE	[(2511, True)]
ka-pa-ti-ja	COMPLETE	[(4859, True), (4950, True), (4953, True), (5381, True)]
ka-pe-se-wa-o	COMPLETE	[(4765, True)]
ka-phu-sa-jo	INCOMPLETE	[(1231, False)]
ka-pi-ni-ja	COMPLETE	[(5408, True)]
ka-po	UNCERTAIN	[(1338, False), (3907, True)]
ka-pte	COMPLETE	[(3266, True)]
ka-pu-ro	COMPLETE	[(687, True)]
ka-ra	INCOMPLETE	[(148, False), (1201, False), (2333, False), (2380, False), (5155, False), (5393, False)]
ka-ra-*56-so	COMPLETE	[(4934, True), (4940, True)]
ka-ra-*82	INCOMPLETE	[(5062, False)]
ka-ra-a-pi	COMPLETE	[(5356, True)]
ka-ra-do-ro	MOSTLY_COMPLETE	[(4630, True), (4715, True), (4727, True), (4772, True), (5072, True), (5077, True), (5106, True), (5208, True), (5286, True), (5410, True), (5532, False)]
ka-ra-do-ro-de	COMPLETE	[(5406, True)]
ka-ra-do-wa-ta	COMPLETE	[(4790, True)]
ka-ra-e-i-jo	INCOMPLETE	[(4099, False)]
ka-ra-e-ri-jo	COMPLETE	[(4090, True), (4091, True), (4094, True), (4096, True)]
ka-ra-e-ri-jo-jo	COMPLETE	[(4216, True), (4473, True)]
ka-ra-i	MOSTLY_COMPLETE	[(4961, False), (4967, True), (4972, True)]
ka-ra-i-no	INCOMPLETE	[(2731, False)]
ka-ra-ma-to	COMPLETE	[(684, True)]
ka-ra-na-ko	COMPLETE	[(2726, True)]
ka-ra-na-ta	UNCERTAIN	[(895, True), (1075, False)]
ka-ra-ni-jo	COMPLETE	[(5439, True)]
ka-ra-pa-so	COMPLETE	[(2371, True), (5059, True)]
ka-ra-pi	COMPLETE	[(4827, True)]
ka-ra-re-we	UNCERTAIN	[(4235, False), (5001, True)]
ka-ra-se	INCOMPLETE	[(2390, False)]
ka-ra-so-mo	COMPLETE	[(4985, True)]
ka-ra-su-no	COMPLETE	[(4740, True)]
ka-ra-te-mi-de	COMPLETE	[(5053, True)]
ka-ra-te-ra	INCOMPLETE	[(2374, False)]
ka-ra-ti-ri-jo	COMPLETE	[(2374, True)]
ka-ra-to	UNCERTAIN	[(2331, False), (2333, True)]
ka-ra-u-du-ro	COMPLETE	[(4882, True), (4954, True)]
ka-ra-u-ja	COMPLETE	[(2329, True)]
ka-ra-u-ko	COMPLETE	[(2415, True), (3412, True), (4755, True), (5069, True), (5073, True)]
ka-ra-u-ro	COMPLETE	[(4705, True), (5071, True)]
ka-ra-wa-ni-ta	COMPLETE	[(4749, True)]
ka-ra-we	UNCERTAIN	[(2655, False), (2661, True)]
ka-ra-wi-ko	COMPLETE	[(5059, True)]
ka-ra-wi-po-ro	COMPLETE	[(4859, True), (4953, True), (5374, True), (5409, True)]
ka-ra-wi-po-ro-jo	COMPLETE	[(4680, True)]
ka-ra-wi-po-ro-qe	COMPLETE	[(4927, True), (5072, True)]
ka-ra-wi-so	COMPLETE	[(5056, True)]
ka-re	INCOMPLETE	[(2192, False)]
ka-re-u	INCOMPLETE	[(4738, False)]
ka-ri-pi-jo	COMPLETE	[(1479, True)]
ka-ri-se-u	COMPLETE	[(2675, True), (2677, True), (5062, True)]
ka-ri-se-u-qe	COMPLETE	[(2316, True)]
ka-ri-si-jo	COMPLETE	[(5069, True)]
ka-ro	COMPLETE	[(3935, True), (5372, True)]
ka-ro-ke-e	COMPLETE	[(4707, True)]
ka-ro-qo	MOSTLY_COMPLETE	[(317, True), (1037, True), (1237, False), (2320, True), (5413, True)]
ka-ru-ka	INCOMPLETE	[(5724, False)]
ka-ru-ke	COMPLETE	[(4986, True), (5377, True)]
ka-ru-no	COMPLETE	[(3378, True), (3423, True)]
ka-ru-pi	COMPLETE	[(5356, True)]
ka-ru-ti-je-ja-o-qe	COMPLETE	[(4655, True)]
ka-ru-we-qe	COMPLETE	[(5355, True)]
ka-sa	INCOMPLETE	[(704, False), (4753, False)]
ka-sa-no	COMPLETE	[(686, True)]
ka-sa-ro	COMPLETE	[(2780, True), (3606, True)]
ka-sa-ta	INCOMPLETE	[(5143, False)]
ka-sa-to	COMPLETE	[(868, True), (2336, True), (2347, True), (4700, True), (5058, True)]
ka-si-da	INCOMPLETE	[(4707, False)]
ka-si-ko-no	COMPLETE	[(251, True), (256, True), (262, True), (266, True), (267, True), (268, True), (269, True), (4702, True)]
ka-so	MOSTLY_COMPLETE	[(684, True), (749, False), (4770, True)]
ka-ta	INCOMPLETE	[(689, False), (1029, False), (3483, False), (4702, False)]
ka-ta-do-qe	COMPLETE	[(2937, True)]
ka-ta-mi-jo	COMPLETE	[(2779, True)]
ka-ta-ni-ja	UNCERTAIN	[(4293, False)]
ka-ta-no	MOSTLY_COMPLETE	[(1220, True), (4898, False), (4954, True)]
ka-ta-ra	COMPLETE	[(59, True)]
ka-ta-ra-i	COMPLETE	[(2868, True)]
ka-ta-ra-pi	COMPLETE	[(666, True)]
ka-ta-ro	COMPLETE	[(922, True), (2404, True)]
ka-ta-wa	COMPLETE	[(4748, True), (5065, True)]
ka-ta-wo	UNCERTAIN	[(3337, False), (3555, True)]
ka-te	INCOMPLETE	[(5130, False)]
ka-te-ri-ja	INCOMPLETE	[(2795, False)]
ka-te-ro	INCOMPLETE	[(217, False)]
ka-te-u	COMPLETE	[(3323, True)]
ka-ti	MOSTLY_INCOMPLETE	[(2346, False), (2831, False), (5358, True)]
ka-to	COMPLETE	[(3226, True), (3650, True)]
ka-to-ro	MOSTLY_COMPLETE	[(3493, True), (3503, False), (3504, False), (3523, True), (3533, True), (4181, True), (4263, True)]
ka-tu-re-wi	INCOMPLETE	[(1237, False)]
ka-tu-re-wi-ja	COMPLETE	[(5398, True)]
ka-tu-re-wi-ja-i	COMPLETE	[(5372, True)]
ka-tu-ryo	COMPLETE	[(5372, True)]
ka-tya	INCOMPLETE	[(1531, False)]
ka-tya-ro	COMPLETE	[(2671, True)]
ka-u-da	COMPLETE	[(4114, True)]
ka-u-ja	INCOMPLETE	[(598, False)]
ka-u-no	COMPLETE	[(5632, True)]
ka-u-so	INCOMPLETE	[(5073, False)]
ka-u-ti-ta	COMPLETE	[(4714, True)]
ka-wa-do-ro	COMPLETE	[(4912, True), (4948, True)]
ka-wa-ra	COMPLETE	[(5271, True)]
ka-wa-ro	INCOMPLETE	[(3233, False)]
ka-wa-ti-ro	UNCERTAIN	[(4714, True), (5129, False)]
ka-wi	INCOMPLETE	[(942, False), (2754, False)]
ka-wi-ja	INCOMPLETE	[(613, False)]
ka-wi-jo	COMPLETE	[(4705, True)]
ka-wi-ta	COMPLETE	[(4771, True)]
ka-wo	COMPLETE	[(391, True)]
ka-wo-no	INCOMPLETE	[(2403, False)]
ka-za	COMPLETE	[(583, True)]
ka-zo-e	COMPLETE	[(5402, True)]
ke	MOSTLY_INCOMPLETE	[(136, False), (223, False), (598, False), (697, False), (753, False), (1107, False), (1145, False), (1275, False), (1292, False), (1516, False), (1556, False), (1796, False), (1801, False), (1847, False), (2070, False), (2674, True), (2814, False), (3661, False), (3957, False), (4231, True), (4278, False), (4466, False), (5225, True), (5244, True), (5399, False), (5515, False), (5559, False), (5561, False), (5570, False)]
ke-*83-*18	COMPLETE	[(3200, True)]
ke-da-si	INCOMPLETE	[(5076, False)]
ke-do-jo	COMPLETE	[(5362, True)]
ke-do-jo-no	INCOMPLETE	[(5114, False)]
ke-do-ro	INCOMPLETE	[(1207, False)]
ke-do-si-ja	COMPLETE	[(2707, True), (2712, True), (2750, True)]
ke-e	COMPLETE	[(4544, True), (4640, True)]
ke-e-pe	COMPLETE	[(2332, True)]
ke-i-ja	COMPLETE	[(5285, True)]
ke-i-ja-ka-ra-na	COMPLETE	[(5259, True)]
ke-i-jo	COMPLETE	[(5218, True)]
ke-ja	INCOMPLETE	[(1145, False), (2559, False)]
ke-ka-to	COMPLETE	[(2678, True), (5269, True)]
ke-ka-u-me-no	INCOMPLETE	[(5344, False)]
ke-ke-me	MOSTLY_INCOMPLETE	[(1076, False), (2423, False), (4791, True), (4874, False)]
ke-ke-me-na	MOSTLY_COMPLETE	[(621, True), (629, True), (1716, False), (4791, True), (4801, True), (4804, True), (4808, True), (4812, True), (4822, False), (4823, True), (4826, True), (4828, True), (4844, True), (4853, True), (4856, True), (4860, True), (4861, False), (4862, True), (4863, True), (4864, True), (4866, True), (4869, True), (4871, True), (4873, True), (4875, True), (4876, True), (4878, True), (4879, True), (4881, True), (4882, True), (4885, True), (4886, True), (4888, True), (4889, True), (4890, True), (4891, True), (4893, False), (4896, False), (4898, True), (4899, True), (4900, True), (4901, True), (4902, True), (4903, True), (4904, True), (4906, True), (4911, False), (4912, True), (4914, False), (4916, True), (4917, True), (4918, True), (4919, True), (4920, True), (4921, True), (4923, True), (4924, False), (4925, True), (4948, True), (4949, True), (4950, True), (4951, True), (4953, True), (4954, True)]
ke-ke-me-na-o	COMPLETE	[(4857, True), (4858, True), (4868, True), (4926, True), (4930, True), (4950, True), (4953, True)]
ke-ke-me-no	MOSTLY_COMPLETE	[(4730, True), (4859, True), (4953, True)]
ke-ke-me-no-jo	COMPLETE	[(5183, True)]
ke-ki	COMPLETE	[(3926, True), (4705, True), (5067, True), (5070, True)]
ke-ki-de	COMPLETE	[(4724, True), (4725, True), (4726, True), (5159, True), (5195, True)]
ke-ki-de-qe	COMPLETE	[(4726, True)]
ke-ki-do	INCOMPLETE	[(5223, False)]
ke-ki-jo	COMPLETE	[(4726, True), (4738, True)]
ke-ko-jo	COMPLETE	[(2380, True), (4984, True)]
ke-ko-si-ja	COMPLETE	[(5179, True)]
ke-ku-ka	COMPLETE	[(5338, True)]
ke-ku-ro	UNCERTAIN	[(1043, False), (5143, True)]
ke-ma-qe-me	COMPLETE	[(625, True)]
ke-ma-ta	COMPLETE	[(684, True)]
ke-me	INCOMPLETE	[(1371, False), (4955, False)]
ke-me-na	UNCERTAIN	[(4315, False), (4880, True)]
ke-me-no	INCOMPLETE	[(135, False), (1186, False)]
ke-me-ri-jo	COMPLETE	[(4987, True)]
ke-me-u	COMPLETE	[(3599, True)]
ke-mo	INCOMPLETE	[(2885, False)]
ke-ne	INCOMPLETE	[(1285, False)]
ke-ni-qa	COMPLETE	[(906, True)]
ke-ni-qe	INCOMPLETE	[(2386, False)]
ke-ni-qe-te-we	INCOMPLETE	[(1217, False)]
ke-nu	INCOMPLETE	[(1086, False)]
ke-nu-wa-so	COMPLETE	[(625, True)]
ke-phu-je-u	COMPLETE	[(891, True)]
ke-po	COMPLETE	[(2330, True), (2331, True), (2333, True), (2381, True)]
ke-po-da	COMPLETE	[(5215, True)]
ke-pu	COMPLETE	[(2654, True)]
ke-ra	UNCERTAIN	[(248, True), (271, True), (272, True), (274, False), (1581, False), (4865, False), (4953, True)]
ke-ra-a	COMPLETE	[(4237, True)]
ke-ra-e	COMPLETE	[(5324, True)]
ke-ra-e-we	COMPLETE	[(5398, True)]
ke-ra-i-ja-pi	COMPLETE	[(465, True)]
ke-ra-ja	COMPLETE	[(686, True)]
ke-ra-ja-pi	COMPLETE	[(451, True), (453, True), (454, True), (455, True), (456, True), (458, True), (461, True), (462, True), (505, True), (524, True)]
ke-ra-me-ja	COMPLETE	[(2654, True)]
ke-ra-me-u	COMPLETE	[(4783, True)]
ke-ra-me-we	COMPLETE	[(4707, True)]
ke-ra-me-wi	COMPLETE	[(2357, True)]
ke-ra-me-wo	COMPLETE	[(4932, True), (4945, True)]
ke-ra-no-qe	COMPLETE	[(2846, True)]
ke-ra-so	UNCERTAIN	[(2328, False), (2382, True)]
ke-ra-ti-jo-jo	COMPLETE	[(4715, True)]
ke-ra-u-jo	COMPLETE	[(4875, True), (4949, True)]
ke-re	UNCERTAIN	[(2677, True), (2708, False), (2712, False), (2713, True)]
ke-re-ha	COMPLETE	[(5344, True)]
ke-re-na	COMPLETE	[(4468, True)]
ke-re-no	COMPLETE	[(2316, True), (4770, True)]
ke-re-si-jo	COMPLETE	[(5344, True), (5348, True)]
ke-re-ta-o	COMPLETE	[(4783, True)]
ke-re-te	COMPLETE	[(4702, True)]
ke-re-te-u	COMPLETE	[(4791, True), (4800, True), (4801, True), (4813, True), (4821, True), (4826, True), (4828, True)]
ke-re-te-u-ti-no	COMPLETE	[(5473, True)]
ke-re-ti-wo	COMPLETE	[(5210, True)]
ke-re-to	INCOMPLETE	[(2673, False)]
ke-re-u	COMPLETE	[(2493, True), (4791, True), (4842, True)]
ke-re-wa	UNCERTAIN	[(135, False), (978, True)]
ke-re-za	COMPLETE	[(4560, True), (4575, True), (4591, True), (4618, True), (4643, True), (4666, True)]
ke-ri-mi-ja	COMPLETE	[(4389, True), (4720, True)]
ke-ro	MOSTLY_COMPLETE	[(1334, False), (2707, True), (5060, True), (5075, True)]
ke-ro-ke-re-we-o	COMPLETE	[(5300, True)]
ke-ro-si	COMPLETE	[(4710, True)]
ke-ro-si-ja	MOSTLY_COMPLETE	[(4710, True), (5384, True)]
ke-ro-ta	MOSTLY_COMPLETE	[(4443, True), (4444, True), (4446, False)]
ke-ro-te	COMPLETE	[(2708, True), (5075, True)]
ke-ro-u-te	INCOMPLETE	[(4987, False), (5723, False)]
ke-ro-u-te-u	COMPLETE	[(4771, True)]
ke-ro-we	COMPLETE	[(4747, True)]
ke-ro-wo	COMPLETE	[(4681, True), (4750, True)]
ke-ro-wo-jo	COMPLETE	[(4774, True)]
ke-rya	INCOMPLETE	[(4960, False)]
ke-rya-u-na	INCOMPLETE	[(5386, False)]
ke-sa-da-ra	COMPLETE	[(4717, True), (4979, True), (4981, True), (5120, True), (5146, True)]
ke-sa-do-ro	MOSTLY_COMPLETE	[(2681, True), (2706, True), (4717, False), (5410, True)]
ke-sa-me-no	COMPLETE	[(4750, True), (4987, True)]
ke-se-ne-wi-ja	COMPLETE	[(4441, True)]
ke-se-ni-wi-jo	INCOMPLETE	[(5032, False)]
ke-se-nu-wi-ja	COMPLETE	[(4427, True), (4428, True), (4435, True)]
ke-se-nu-wo	COMPLETE	[(4756, True)]
ke-si-jo	INCOMPLETE	[(1013, False)]
ke-ta	MOSTLY_INCOMPLETE	[(1478, False), (4847, False), (5069, True)]
ke-te-re	INCOMPLETE	[(5408, False)]
ke-ti-de-qe	COMPLETE	[(2382, True)]
ke-ti-ra-wo	INCOMPLETE	[(709, False)]
ke-ti-ro	COMPLETE	[(589, True), (1072, True), (2980, True), (5061, True)]
ke-to	MOSTLY_COMPLETE	[(1384, False), (2945, True), (2946, True), (2957, True), (4760, True)]
ke-to-ri	INCOMPLETE	[(1012, False)]
ke-to-ro	COMPLETE	[(2787, True)]
ke-tu-wo-e	COMPLETE	[(4710, True)]
ke-u	INCOMPLETE	[(2687, False), (3724, False), (4773, False), (4780, False)]
ke-u-po-da	COMPLETE	[(5164, True), (5183, True)]
ke-u-po-da-o	UNCERTAIN	[(2794, True), (3527, False)]
ke-u-po-de-ja	COMPLETE	[(4123, True)]
ke-u-sa	COMPLETE	[(3398, True)]
ke-wa	INCOMPLETE	[(1077, False)]
ke-wa-o	INCOMPLETE	[(5483, False)]
ke-we-da	INCOMPLETE	[(2668, False)]
ke-we-no	COMPLETE	[(4771, True), (5062, True)]
ke-we-to	COMPLETE	[(5057, True)]
